Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
NVMD,Minden,38.9542,-119.7647,32,9.1429,2015,
OKSC,Stephens County,34.5667,-97.7833,31,0.7251,2015,
LAJB,Johnsons Bayou,29.801,-93.7149,31,0.8267,2015,
PALN,Linesville,41.6028,-80.4296,31,0.6458,2015,
TNWH,White County,35.9082,-85.598,31,0.8921,2015,
VANW,Nassawadox,37.4373,-75.7859,30,0.4,2015,
LAST,St. Tammany Parish,30.4211,-90.0886,30,0.32,2015,
NJBA,Barnegat,39.6667,-74.1667,30,0.2778,2015,
AZSD,St. David,31.8908,-110.1265,30,0.8824,2015,
GAPR,Piedmont N.W.R.-Rum Creek W.M.A.,33.0936,-83.747,30,0.7229,2015,
FLKW,Key West,24.5808,-81.7046,30,1.7647,2015,
DCDC,Washington,38.8674,-77.0685,30,0.1111,2015,
OKNO,Norman,35.2655,-97.3767,29,0.3893,2015,
OHIL,Indian Lake,40.4833,-83.9167,29,1.2747,2015,
INLM,Lake Monroe,39.0152,-86.3984,29,0.2944,2015,
TXWR,White River,33.482,-101.1082,29,0.8529,2015,
TNCS,Crossville,35.8621,-85.0169,28,0.5864,2015,
TXGR,Granger,30.7062,-97.4019,28,0.3173,2015,
CAAN,A–o Nuevo,37.2147,-122.3182,28,0.1099,2015,
ORGP,Grants Pass,42.4186,-123.3669,27,0.3719,2015,
UTFS,Fish Springs N.W.R.,39.8107,-113.399,27,0.7714,2015,
WATO,Toppenish N.W.R.,46.3609,-120.4179,26,0.4581,2015,
ORLI,Lincoln City,44.9463,-124.0033,26,0.4706,2015,
ORMD,Madras,44.7278,-121.1331,26,0.6118,2015,
TXAY,Armand Bayou,29.5498,-95.0489,26,0.1781,2015,
TXBF,Buffalo Bayou,29.7715,-95.5699,25,0.3145,2015,
ARWR,White River N.W.R.,34.3146,-91.121,25,0.7692,2015,
GAMA,Macon,32.8321,-83.6663,25,0.4241,2015,
ILMI,Meredosia Island,39.8542,-90.5937,25,0.6944,2015,
KSQU,Quivira N.W.R.,38.15,-98.4833,25,0.6024,2015,
MSML,Moon Lake (Lula),34.4937,-90.4931,25,3.0303,2015,
MSTU,Tupelo,34.2276,-88.7012,24,1.4118,2015,
LAPP,Pine Prairie,30.7643,-92.3765,24,0.3735,2015,
OKFG,Fort Gibson Reservoir,35.85,-95.3167,24,0.4286,2015,
NJLB,Long Branch,40.2502,-74.0554,24,0.2807,2015,
IDLE,Lewiston-Clarkston,46.414,-116.952,24,0.3429,2015,
ILML,"Mermet Lake, Massac County",37.2,-88.75,23,0.3665,2015,
CATT,Tall Trees,41.2094,-124.0093,23,0.2253,2015,
NMLC,Las Cruces,32.3,-106.7167,23,0.1631,2015,
ONSL,St. Clair N.W.A.,42.3667,-82.35,23,0.3274,2015,
SCSR,Savannah River Site,33.2,-81.6167,22,0.4862,2015,
ORYB,Yaquina Bay,44.5866,-124.0642,22,0.3284,2015,
OKHR,Hulah Reservoir,36.9289,-96.0873,22,0.44,2015,
MXHU,"Huatulco, Oaxaca, Mexico",15.7675,-96.1302,22,1.913,2015,
ILCR,Calumet City-Sand Ridge,41.6155,-87.5395,22,0.3563,2015,
BCMA,Greater Masset,54.0464,-132.1903,22,0.6471,2015,
CAMV,Morongo Valley,34.0359,-116.5625,22,0.4,2015,
CASC,Santa Cruz County,37.0162,-122.0499,22,0.0905,2015,
AZDV,Dudleyville,32.9029,-110.7179,21,0.2456,2015,
IASL,Spirit Lake,43.4226,-95.1023,21,1.05,2015,
HIKU,Moloka'i: Kualapu'u,21.1333,-157.0167,21,1.68,2015,
LACA,Catahoula N.W.R.,31.508,-92.0589,21,0.672,2015,
KSBS,Bonner Springs - Lansing,39.1724,-94.9004,21,0.8077,2015,
OHGL,Grand Lake-St. Marys,40.5168,-84.5,21,0.7,2015,
NYCA,L.I.: Captree,40.7038,-73.2493,21,0.1375,2015,
NCCR,Charlotte,35.1765,-80.8759,21,0.2341,2015,
ONHB,Holiday Beach,42.1333,-83.037,21,0.2727,2015,
WAYV,Yakima Valley,46.5919,-120.4555,21,0.2333,2015,
TXTE,Texarkana,33.2784,-94.2082,21,0.866,2015,
TXLP,Lost Pines,30.2209,-97.4397,21,0.2689,2015,
TXLR,Lake Ray Hubbard,32.9296,-96.5363,20,0.4808,2015,
UTJR,Jordan River,40.4526,-111.9135,20,0.4211,2015,
NJBO,Boonton,40.85,-74.3833,20,0.1732,2015,
NJCM,Cape May,39.0123,-74.8778,20,0.0765,2015,
ILCV,Collinsville,38.7081,-89.9588,19,0.4967,2015,
ILFB,Fermilab-Batavia,41.8605,-88.2628,19,0.0875,2015,
TXOR,Old River,29.8776,-94.7263,19,0.3125,2015,
TXLK,Lake Tawakoni,32.7667,-95.9167,19,0.5,2015,
ONPQ,Presqu'ile P.P.,44.0168,-77.7,18,0.1254,2015,eo
TXNB,New Braunfels,29.7,-98.1167,18,0.3448,2015,
FLTA,Tampa,28.0107,-82.4595,18,0.3586,2015,
BCPA,Port Alberni,49.2573,-124.814,18,0.3789,2015,
NCSL,Southern Lake Norman,35.4424,-80.8689,18,0.2368,2015,
NMEL,Eunice-Lea County,32.2541,-103.1136,18,2.1176,2015,
NJSA,Salem,39.614,-75.4142,18,0.2081,2015,
OHEL,Elyria-Lorain,41.3842,-82.1897,18,0.2791,2015,
NYJA,Jamestown,42.1095,-79.2284,17,0.3633,2015,
INHM,Hanover-Madison,38.7382,-85.4706,17,1.7895,2015,
IDNA,Nampa,43.568,-116.6729,17,0.2586,2015,
COPR,Pueblo Reservoir,38.2354,-104.7857,17,0.1818,2015,
FLGA,Gainesville,29.6027,-82.3127,17,0.0683,2015,
ONTO,Toronto,43.7086,-79.4104,17,0.0727,2015,
ORCB,Coos Bay,43.3759,-124.2973,17,0.1753,2015,
PAHR,Harrisburg,40.234,-76.9349,17,0.16,2015,
TXLE,Lake Meredith (east),35.6833,-101.6167,17,1.8378,2015,
TXCS,College Station,30.593,-96.3175,16,0.1576,2015,
QCAH,Laval-Ahuntsic,45.634,-73.8195,16,0.1823,2015,
VABB,Back Bay N.W.R.,36.65,-76,16,0.1928,2015,
COPE,Penrose,38.3907,-105.144,16,0.2177,2015,
COLO,Longmont,40.1741,-105.1734,16,0.1633,2015,
ILNE,Newton,38.0441,-88.3181,16,0.5926,2015,
CAGM,Grass Mountain,34.6333,-118.4167,16,1.7778,2015,
KSLC,Linn County,38.2833,-94.75,16,0.3107,2015,
KYEK,Elkton,36.7605,-87.1016,15,0.5455,2015,
NYSI,Staten Island,40.5833,-74.15,15,0.1622,2015,
COWF,Weldona-Fort Morgan,40.3422,-103.8568,15,0.436,2015,
TXWK,West Kerr County,30.0893,-99.4328,15,0.2344,2015,
TXGT,Georgetown-Andice,30.6999,-97.7395,15,0.1724,2015,
PRCR,Cabo Rojo,18.0133,-67.1176,14,0.2713,2015,
SCCL,Clemson,34.6346,-82.8365,14,0.6667,2015,
WAOH,Oak Harbor,48.2646,-122.6805,14,0.1436,2015,
CAEA,Eastern Alameda County,37.609,-121.789,14,0.0321,2015,
AZCV,Camp Verde,34.5873,-111.7545,14,0.28,2015,
BCCH,Chilliwack,49.1113,-121.9436,13,0.1444,2015,
CACI,Santa Clarita,34.4499,-118.4982,13,0.2031,2015,
COFC,Fort Collins,40.6454,-105.1141,13,0.0864,2015,
IDBH,Buhl,42.63,-114.82,13,0.5306,2015,
GACH,Chattahoochee National Forest Songbird M.A.,34.8775,-84.6474,13,0.3152,2015,
NMCC,Carlsbad Caverns N.P.,32.1772,-104.5029,13,0.4127,2015,
NCPC,Pamlico County,35.1435,-76.6526,13,0.2781,2015,
INKC,Knox County,38.6453,-87.4171,13,0.2239,2015,
ORBE,Bend,44.0642,-121.3109,13,0.2167,2015,
ONPP,Point Pelee,42.0186,-82.5265,13,0.2,2015,
TNEL,Elizabethton,36.3413,-82.1263,12,0.2553,2015,
VAWB,Washington's Birthplace,38.1143,-76.9478,12,0.2,2015,
WACK,Columbia Hills-Klickitat Valley,45.7667,-120.7833,12,0.224,2015,
NYRH,Rochester,43.2232,-77.6413,12,0.0903,2015,
COGJ,Grand Junction,39.1208,-108.6081,12,0.078,2015,
BANP,"New Providence Island, Bahamas",25.0541,-77.3968,12,0.2682,2015,
AZBW,Bill Williams Delta,34.3002,-114.0928,12,0.209,2015,
CTSM,Stratford-Milford,41.1742,-73.1099,11,0.1134,2015,
OHMA,Mansfield,40.7042,-82.5486,11,0.1236,2015,
OHWH,Western Hamilton County,39.2065,-84.6361,11,0.1392,2015,
NESC,Scottsbluff,41.8674,-103.6408,11,0.5,2015,
KYLO,Louisville,38.2929,-85.6284,11,0.1302,2015,
TXWP,Westcave Preserve,30.3553,-98.0296,11,0.093,2015,
WIRT,Retreat,43.4327,-91.0576,10,0.4167,2015,
PAUB,Upper Bucks County,40.4036,-75.365,10,0.0738,2015,
INSC,Southern Lake County,41.32,-87.3098,10,0.2899,2015,
MIBT,Battle Creek,42.3767,-85.2795,10,0.1504,2015,
OKWM,Wichita Mountains Wildlife Refuge,34.7333,-98.6667,10,0.1587,2015,
NYCS,L.I.: Central Suffolk County,40.8333,-72.7838,10,0.1434,2015,
CTHA,Hartford,41.766,-72.6727,10,0.0417,2015,
FLAB,Aripeka-Bayport,28.4667,-82.5833,10,0.1786,2015,
DEMI,Middletown,39.4753,-75.6347,10,0.1194,2015,
FLFK,Fakahatchee,26.1486,-81.4535,10,0.1054,2015,
ILPE,Peoria,40.6999,-89.6202,10,0.1695,2015,
ILME,Monroe County,38.2394,-90.2333,10,0.303,2015,
AZPA,Patagonia,31.4833,-110.6833,9,0.069,2015,
BCPM,Pitt Meadows,49.2839,-122.6729,9,0.0567,2015,
CADV,Death Valley,36.4619,-116.8668,9,1,2015,
MIKA,Kalamazoo,42.2963,-85.6482,9,0.1319,2015,
ILSH,Shelbyville Reservoir,39.42,-88.77,9,0.1731,2015,
KSTO,Topeka,39.0483,-95.6779,9,0.1607,2015,
INMT,Muscatatuck N.W.R.,38.9594,-85.7983,8,0.2078,2015,
INOC,Oakland City,38.2899,-87.3454,8,0.32,2015,
MDEL,Elkton,39.5333,-75.9424,8,0.1301,2015,
MXWY,"West Coast of the Yucatan Peninsula (Celestun), Mexico",20.8601,-90.4,8,0.5614,2015,
MSVI,Vicksburg,32.3108,-90.9068,8,0.1675,2015,
NCDU,Durham,36.0868,-78.8907,8,0.0938,2015,
NJHR,Hackensack-Ridgewood,40.9351,-74.0292,8,0.0833,2015,
CAFR,Fall River Mills,41.0616,-121.4899,8,0.1509,2015,
AZAW,Appleton-Whittell,31.6051,-110.4646,8,0.129,2015,
ARLG,Lake Georgia-Pacific/Felsenthal N.W.R.,33.15,-92.0667,8,0.2875,2015,
ILBA,Barrington,42.0668,-88.1333,8,0.1081,2015,
FLJA,Jacksonville,30.4152,-81.4877,8,0.092,2015,
COLV,Loveland,40.4077,-105.1653,8,0.0613,2015,
ONNF,Niagara Falls,43.1667,-79.0667,8,0.0593,2015,
ONWO,Woodhouse Township,42.8595,-80.2202,8,0.0717,2015,
TNKN,Knoxville,35.9136,-84.0796,8,0.063,2015,
TXHO,Houston,29.7497,-94.9492,8,0.1173,2015,
TXMU,Muleshoe N.W.R.,33.9563,-102.7783,8,0.5,2015,
WAPA,Port Angeles,48.0689,-123.4736,7,0.0517,2015,
TXGC,Gibbons Creek,30.5833,-96,7,0.1273,2015,
COBL,Barr Lake,39.9721,-104.6955,7,0.1261,2015,
CAID,Idyllwild,33.7112,-116.7691,7,0.1197,2015,
CAMN,Manchester,39.0347,-123.6897,7,0.0725,2015,
MXNP,"Navopatia, Sonora, Mexico",26.4,-109.2333,7,1.1667,2015,
OHCC,Clark County,39.9214,-83.7798,7,0.35,2015,
MXCZ,"Coast of Central Veracruz, Mexico",19.31,-96.2844,7,0.3043,2015,
MXDB,"Dzilam de Bravo, Yucatan, Mexico",21.3439,-88.9695,7,0.7735,2015,
MAGB,Greater Boston,42.3973,-71.0955,7,0.0279,2015,
MDBO,Bowie,38.9927,-76.7852,6,0.0229,2015,
MIAG,Allegan State Game Area,42.5498,-86.0054,6,0.1086,2015,
KSHN,Halstead-Newton,38.0599,-97.4338,6,0.1387,2015,
ILQU,Quincy,39.9318,-91.3965,6,0.1277,2015,
KSSM,Southeast Kansas Minedland,37.2333,-94.9667,6,0.2105,2015,
OHBF,The Brown Family Environmental Cente,40.4337,-82.4828,6,0.0666,2015,
NCRV,Raven Rock S.P.,35.4095,-78.818,6,0.0872,2015,
NCSB,Southport-Bald Head-Oak Islands,33.9388,-78.0265,6,0.0816,2015,
NMSF,Santa Fe,35.6714,-105.9301,6,0.1463,2015,
NSAN,Antigonish,45.6007,-61.9143,6,0.17,2015,
BCSS,Sidney-South Saltspring,48.6956,-123.4278,6,0.0338,2015,
ARMR,Mississippi River S.P.,34.6529,-90.6994,6,0.2162,2015,
BCWR,White Rock,49.0674,-122.7167,6,0.0259,2015,
FLFD,Fort De Soto,27.6025,-82.7789,6,0.0879,2015,
CTWE,Westport,41.164,-73.358,6,0.1101,2015,
ILBL,Baldwin Lake-Kaskaskia River Valley,38.2858,-89.8397,6,0.2211,2015,
IDTF,Twin Falls,42.5565,-114.4635,6,0.1348,2015,
HINK,Hawai'i: North Kona,19.7428,-155.9317,6,0.5333,2015,
TXBO,Boerne,29.8666,-98.7901,6,0.06,2015,
ORAS,Ashland,42.1607,-122.617,6,0.0488,2015,
PALB,Southern Bucks County,40.1765,-74.8971,6,0.0403,2015,
PAGE,Gettysburg,39.8304,-77.3177,6,0.0803,2015,
ORPO,Port Orford,42.8196,-124.4828,6,0.0882,2015,
TXRL,Robert Lee,31.9161,-100.4999,6,0.5455,2015,
VACC,Cape Charles,37.1899,-75.941,5,0.0575,2015,
VAAC,Augusta County,38.2046,-78.9913,5,0.102,2015,
UTPC,Park City,40.7266,-111.4818,5,0.3846,2015,
PAWC,West Chester,39.9667,-75.6,5,0.0427,2015,
PAYS,York Springs,40.0433,-77.0958,5,0.0526,2015,
TNSA,Savannah,35.1632,-88.1666,5,0.0741,2015,
HIWO,O'ahu: Waipi'o,21.4618,-158.0128,5,0.1307,2015,
HIHO,O'ahu: Honolulu,21.3692,-157.7874,5,0.1538,2015,
FLSB,South Brevard County,27.8486,-80.55,5,0.0414,2015,
BCCO,Comox,49.6726,-124.9287,5,0.0521,2015,
BAGR,"Grand Bahama Island, Bahamas",26.5397,-78.6739,5,0.1316,2015,
ARHT,Hot Springs N.P.,34.4667,-93.0333,5,0.08,2015,
NBSV,Sackville,45.9042,-64.3603,5,0.0557,2015,
OHCO,Columbus,39.9851,-82.9315,5,0.0397,2015,
OHCF,Cuyahoga Falls,41.1338,-81.4832,5,0.019,2015,
NYWA,Watertown,44.0071,-75.9843,5,0.1289,2015,
OHBU,Burton,41.4744,-81.2034,5,0.039,2015,
KSUW,Udall-Winfield,37.2647,-96.9756,5,0.093,2015,
LANA,Natchitoches,31.824,-93.0635,5,0.1938,2015,
INEV,Evansville,37.9776,-87.5752,5,0.1075,2015,
MNEX,Excelsior,44.8617,-93.5244,5,0.0394,2015,
MOPB,Poplar Bluff,36.7676,-90.4149,4,1.7778,2015,
MTHA,Hamilton,46.2526,-114.1269,4,0.118,2015,
MXCC,"La Cienega de Chapala, Jalisco, Mexico",20.212,-102.6844,4,0.5714,2015,
MACO,Concord,42.4333,-71.4333,4,0.0104,2015,
OHCL,Cleveland,41.5723,-81.5039,4,0.0582,2015,
NYCL,Clinton,43.0825,-75.3249,4,0.0589,2015,
OHOT,Ottawa N.W.R.,41.6114,-83.2006,4,0.0976,2015,
OHQH,Quail Hollow-Hartville,40.978,-81.2829,4,0.039,2015,
ONGU,Guelph,43.5239,-80.2163,4,0.0368,2015,"eo, gd, ps"
NEAM,Ames,41.45,-96.6167,4,0.0762,2015,
NSLU,Lunenburg,44.4067,-64.2583,4,0.0378,2015,
NMLV,Las Vegas,35.595,-105.2152,4,0.125,2015,
NJMO,Moorestown,39.9422,-74.9391,4,0.0268,2015,
BEBE,Bermuda,32.3058,-64.7585,4,0.059,2015,
CABV,"Buena Vista, Kern County",35.2272,-119.2617,4,2.2857,2015,
GASC,St. Catherines Island,31.6351,-81.1226,4,0.037,2015,
IAIC,Iowa City,41.7522,-91.6076,4,0.0755,2015,
CODU,Durango,37.2001,-107.8119,4,0.0681,2015,
CNSA,"Saipan, C.N.M.I.",15.1991,145.7506,4,0.1013,2015,
TNMU,Murfreesboro,35.8461,-86.3918,4,0.332,2015,
TNPC,Perry County,35.725,-87.8667,4,0.0976,2015,
TNJA,Jackson,35.6119,-88.8205,4,0.0988,2015,
SDLA,Lake Andes,43.1169,-98.5334,4,0.2275,2015,
ORUT,Utopia,44.4821,-121.1937,4,0.1194,2015,
ORBU,Burns,43.5862,-119.0545,4,0.093,2015,
ONPT,Peterborough,44.3208,-78.3332,4,0.0277,2015,ml
ONKC,Kincardine,44.0892,-81.6227,4,0.0714,2015,"eo, ps"
TXTY,Tyler,32.2777,-95.2991,4,0.0421,2015,
VABL,Blacksburg,37.2153,-80.469,3,0.0254,2015,
WALY,Lyle,45.6833,-121.2333,3,0.0435,2015,
WILC,La Crosse,43.8149,-91.2503,3,0.0187,2015,
ONLP,Long Point,42.6211,-80.3908,3,0.0226,2015,
ORMA,Malheur N.W.R.,42.8998,-118.8798,3,0.0938,2015,
DEMF,Milford,38.9595,-75.4275,3,0.0476,2015,
FLFM,Fort Myers,26.5551,-81.9906,3,0.0349,2015,
FLKD,Kendall Area,25.6789,-80.3175,3,0.0342,2015,
IDAF,American Falls Reservoir,42.9833,-112.7,3,0.1111,2015,
FLSM,St. Marks,30.1536,-84.2227,3,0.0305,2015,
ILCD,Coles-Cumberland,39.4412,-88.1373,3,0.0625,2015,
ILMO,Morgan County,39.6754,-90.1978,3,0.0501,2015,
CARB,Red Bluff,40.2074,-122.2117,3,0.0432,2015,
BCKI,Kitimat,54.0592,-128.6777,3,0.087,2015,
AZAV,Avra Valley,32.2501,-111.25,3,0.0484,2015,
AKKO,Kodiak,57.75,-152.4833,3,0.0484,2015,
OHKP,Killdeer Plains Wildlife Area,40.6436,-83.3619,3,0.093,2015,
OHFC,Fayette County,39.6269,-83.3661,3,0.25,2015,
OHFI,Firelands,41.3348,-82.5577,3,0.0774,2015,
OHHF,Hamilton-Fairfield,39.4004,-84.536,3,0.0625,2015,
KYWC,Wayne County,36.8972,-84.8213,3,0.0667,2015,
INNL,Northeast LaPorte County,41.6776,-86.6684,3,0.1304,2015,
ININ,Indianapolis,39.8694,-86.0389,3,0.0607,2015,
INSP,Gene Stratton-Porter Historic Site,41.4248,-85.2924,3,0.2143,2015,
MXEG,"El Yugo, Sinaloa, Mexico",23.2779,-106.4673,3,0.3333,2015,
MICL,Clinton,42.0916,-84.0351,3,0.0363,2015,
MEFB,Freeport-Brunswick,43.8229,-70.0268,3,0.036,2015,
MIAA,Ann Arbor,42.3172,-83.7781,2,0.0126,2015,
MAMC,Mid-Cape Cod,41.7004,-70.3002,2,0.0265,2015,
MDDE,Denton,38.9055,-75.835,2,0.0266,2015,
MILU,Ludington,43.9561,-86.4153,2,0.0426,2015,"ed,nc"
MIHA,Hartland,42.6305,-83.8364,2,0.0324,2015,
MIRO,Rockwood,42.0684,-83.2499,2,0.0268,2015,
MTHE,Helena,46.6833,-111.9833,2,0.0319,2015,
MOWS,Weldon Spring,38.7118,-90.6904,2,0.0304,2015,
INSU,Sullivan County,39.1029,-87.4253,2,0.0541,2015,
INWS,Willow Slough-Iroquois Preserves,40.9819,-87.4894,2,0.0718,2015,
ILWA,Waukegan,42.3493,-87.8742,2,0.0299,2015,
KYSO,Somerset,37.1025,-84.6038,2,0.0412,2015,
KYFR,Frankfort,38.2271,-84.8525,2,0.0471,2015,
KSWA,Wakefield,39.2201,-96.9662,2,0.087,2015,
KSOL,Olathe,38.9127,-94.8521,2,0.0473,2015,
OHDR,Delaware Reservoir,40.3954,-83.0533,2,0.0199,2015,nc
OHSC,Southern Cuyahoga,41.3176,-81.6158,2,0.024,2015,
OHWI,Wilmot,40.672,-81.641,2,0.0098,2015,
OHWO,Wooster,40.7464,-82.0189,2,0.022,2015,
NVEL,Elko,40.7426,-115.6987,2,0.0401,2015,
NVRR,Red Rock Canyon,36.1111,-115.4493,2,0.05,2015,
NYPE,Peekskill,41.25,-73.85,2,0.0128,2015,
NMCL,Clayton,36.5177,-103.2546,2,0.1013,2015,
NELM,Lake McConaughy,41.2065,-101.724,2,0.0367,2015,
NHCS,Coastal New Hampshire,42.9833,-70.8333,2,0.0183,2015,
NJAS,Assunpink,40.16,-74.4242,2,0.0287,2015,
NCBR,Brevard,35.1832,-82.6722,2,0.0333,2015,
ARCC,Crooked Creek Valley,36.1715,-93.1425,2,0.0444,2015,
ARFA,Fayetteville,36.0566,-94.1719,2,0.0248,2015,
ARFS,Fort Smith-Moffett,35.3818,-94.3766,2,0.0988,2015,
ARHB,Holla Bend N.W.R.,35.166,-93.1382,2,0.0347,2015,
CAAA,Auburn,38.9758,-121.1438,2,0.0115,2015,
CAGV,Grass Valley,39.2302,-121.1359,2,0.0177,2015,
ILMW,Morris-Wilmington,41.3034,-88.3016,2,0.057,2015,
ILBN,Bloomington-Normal,40.5644,-88.9448,2,0.0323,2015,
ILCT,Clinton Lake,40.1668,-88.7999,2,0.084,2015,
IDSA,Salmon,45.1776,-113.8953,2,0.0482,2015,
GUDE,"Dededo, Guam",13.5502,144.85,2,0.2857,2015,
IAMU,Muscatine,41.4274,-91.0107,2,0.0462,2015,
IASC,Sioux City,42.4914,-96.4072,2,0.031,2015,
IASH,Shenandoah,40.7211,-95.4809,2,0.0635,2015,
FLBC,Bay County,30.1851,-85.6719,2,0.0191,2015,
DERE,Rehoboth,38.6035,-75.1073,2,0.022,2015,
ONME,Meaford,44.5346,-80.5714,2,0.0473,2015,"gd, eo"
PACB,Central Bucks County,40.3102,-75.1017,2,0.0183,2015,
SCNG,North Greenville,35.0097,-82.3458,2,0.0494,2015,
RISK,South Kingstown,41.4295,-71.5588,2,0.0159,2015,
LALC,Lake Charles,30.15,-93.3,2,0.0442,2015,
WIWL,Waterloo,43.0817,-89.0114,1,0.0156,2015,
WIOS,Oshkosh,44.0324,-88.5825,1,0.0299,2015,
UTHV,Heber Valley,40.5065,-111.4322,1,0.0364,2015,
UTES,Grand Staircase-Escalante N.M.,37.7422,-111.6772,1,0.0226,2015,
VITO,"Tortola, British V.I.",18.3502,-64.6167,1,0.0488,2015,
VACL,Central Loudon,39.0905,-77.6198,1,0.0051,2015,
SDRC,Rapid City,44.0769,-103.2472,1,0.0228,2015,
TNCV,Cookeville,36.1448,-85.4747,1,0.0169,2015,
TXBS,Big Spring,32.2391,-101.4162,1,0.0385,2015,
RISC,Scituate,41.8475,-71.6436,1,0.0196,2015,
PRFA,Fajardo,18.3162,-65.6957,1,0.0181,2015,
PAEL,Elverson,40.1334,-75.7667,1,0.0069,2015,
ORUC,Union County,45.25,-117.8833,1,0.0122,2015,
ORSL,Silverton,44.966,-122.7065,1,0.0132,2015,
ONLI,Linwood,43.5815,-80.7284,1,0.0141,2015,eo
ONUX,Uxbridge,44.1139,-79.1007,1,0.0103,2015,"gd, eo"
ONOH,Ottawa-Gatineau,45.4247,-75.6997,1,0.0031,2015,
CTOL,Old Lyme-Saybrook,41.2924,-72.427,1,0.0143,2015,
CTQV,Quinnipiac Valley,41.4747,-72.7273,1,0.0073,2015,
FLFL,Fort Lauderdale,26.136,-80.2191,1,0.0145,2015,
FLKV,Kissimmee Valley,28.2062,-81.3936,1,0.0087,2015,
FLLC,Lake City,30.1894,-82.6371,1,0.0155,2015,
CATL,Tule Lake,41.9465,-121.539,1,0.031,2015,
COCR,Crook,40.8833,-102.7167,1,0.029,2015,
IASP,Green Island - Lost Mound,42.164,-90.4771,1,0.0257,2015,
IADM,Des Moines,41.6004,-93.7037,1,0.0417,2015,
IDSP,Sandpoint,48.2749,-116.5624,1,0.0303,2015,
IDBR,Bruneau,42.9252,-115.858,1,0.0149,2015,
IDPO,Pocatello,42.8676,-112.4301,1,0.0295,2015,
ILJC,Jackson County,37.7167,-89.35,1,0.0239,2015,
CAFO,Folsom,38.6618,-121.0974,1,0.0047,2015,
CARE,Redding,40.6194,-122.4458,1,0.0135,2015,
BCOO,Oliver-Osoyoos,49.0787,-119.5164,1,0.0125,2015,
BCSA,Salmon Arm,50.7,-119.2333,1,0.027,2015,
BCLC,Lake Country,50.0786,-119.3935,1,0.0126,2015,
BCHR,Harrison River,49.3163,-121.8499,1,0.0208,2015,
BCKE,Kelowna,49.8836,-119.4935,1,0.0073,2015,
ALWA,Waterloo,34.8333,-88.0002,1,0.0183,2015,
AZJE,Jerome,34.7398,-112.1238,1,0.0182,2015,
NJCC,Cumberland County,39.3325,-75.2004,1,0.0078,2015,
NECL,Calamus-Loup,41.35,-99.2667,1,0.0455,2015,
NCSP,Southern Pines,35.2167,-79.3167,1,0.0104,2015,
NCWI,Wilmington,34.1401,-77.8936,1,0.0089,2015,
NJLA,Lakehurst,40.0159,-74.1451,1,0.0131,2015,
NJSH,Sandy Hook,40.47,-74.0031,1,0.0137,2015,
NSWO,Wolfville,45.0853,-64.3863,1,0.0076,2015,
NSKI,Kingston,44.9872,-64.95,1,0.0105,2015,
NMSC,Silver City,32.7381,-108.262,1,0.0156,2015,
NYNN,L.I.: Northern Nassau County,40.866,-73.5938,1,0.0057,2015,
NYNW,New Woodstock-Southern Highlands,42.8354,-75.8082,1,0.011,2015,
NVMU,Muddy River,36.6792,-114.6242,1,0.0274,2015,
OHBY,Bucyrus,40.8092,-82.9177,1,0.0476,2015,nc
NYST,Schenectady,42.7449,-73.9268,1,0.0129,2015,
OHOX,Oxford,39.5078,-84.7169,1,0.0313,2015,
OHOS,O'Shaughnessy Reservoir,40.2167,-83.2167,1,0.0036,2015,
OHHH,Hocking Hills,39.4993,-82.5665,1,0.0166,2015,nc
OHGV,Greenville,40.0992,-84.6072,1,0.0263,2015,
KSWL,Waconda Lake,39.4654,-98.3591,1,0.046,2015,
LARB,Reserve-Bonnet Carre Spillway,30.0867,-90.4711,1,0.02,2015,
INJC,Johnson County,39.4103,-86.0668,1,0.05,2015,
INWC,Warrick County,38.0599,-87.3015,1,0.0385,2015,
INRI,Richmond,39.8289,-84.956,1,0.0336,2015,
MOTR,Trimble,39.4725,-94.5647,1,0.0174,2015,
MXEC,"El Cuyo, Yucatan, Mexico",21.5,-87.75,1,0.0702,2015,
NBCT,Cape Tormentine,46.1167,-63.9167,1,0.0119,2015,
NBSH,Shediac,46.2723,-64.5754,1,0.0161,2015,
MITC,Traverse City,44.7154,-85.5364,1,0.0082,2015,
MINB,New Buffalo,41.8133,-86.6167,1,0.0231,2015,
MIPO,Pontiac,42.7899,-83.2459,1,0.0081,2015,nc
MDOA,Oakland,39.4936,-79.3658,1,0.017,2015,
MDCV,Chesterville,39.2762,-75.9153,1,0.0092,2015,
MIEL,East Lansing,42.766,-84.4935,1,0.01,2015,"gd,nc"
MDSM,Sugarloaf Mountain,39.2841,-77.392,cw,0,2015,
KSCI,Cimarron National Grassland,37.1104,-101.8537,cw,0,2015,
KYCC,Calloway County,36.6003,-88.1999,cw,0,2015,
OHCA,Cadiz,40.2992,-81.0847,cw,0,2015,
NVSV,Snake Valley,38.9346,-114.1161,cw,0,2015,
NYIT,Ithaca,42.4532,-76.4293,cw,0,2015,
NEHC,Harlan County,40.1111,-99.3205,cw,0,2015,
NCMC,Morehead City,34.759,-76.7094,cw,0,2015,
AKHO,Homer,59.6336,-151.4896,cw,0,2015,
BCPQ,Parksville-Qualicum Beach,49.3458,-124.36,cw,0,2015,
BCNN,Nanaimo,49.1668,-123.9333,cw,0,2015,
